Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
3506,69,Male,Bose QuietComfort,2020-09-10,Billing Inquiry,Payment issue,Closed,Critical,Chat,2023-06-01 22:25:19,2023-06-01 05:54:19,2.0
3507,40,Other,iPhone,2020-07-12,Product Inquiry,Payment issue,Pending Customer Response,Medium,Phone,2023-06-01 14:51:20,,
3508,55,Male,Sony 4K HDR TV,2021-01-11,Product Inquiry,Data loss,Pending Customer Response,Medium,Social Media,2023-06-01 15:47:22,,
3509,19,Male,Google Pixel,2021-05-08,Cancellation Request,Cancellation request,Open,Medium,Social Media,,,
3510,61,Male,Adobe Photoshop,2021-02-16,Refund Request,Product recommendation,Open,Critical,Chat,,,
3511,29,Male,Microsoft Surface,2020-08-06,Cancellation Request,Display issue,Closed,Low,Social Media,2023-06-01 15:11:27,2023-06-01 00:14:27,5.0
3512,25,Other,Samsung Soundbar,2020-08-08,Technical Issue,Peripheral compatibility,Pending Customer Response,High,Social Media,2023-06-01 20:31:28,,
3513,61,Other,Fitbit Charge,2020-01-26,Technical Issue,Delivery problem,Closed,High,Social Media,2023-06-01 15:21:28,2023-06-01 04:49:28,1.0
3514,61,Female,Apple AirPods,2021-06-01,Technical Issue,Peripheral compatibility,Closed,Low,Phone,2023-06-01 17:28:29,2023-06-01 18:39:29,1.0
3515,22,Female,Samsung Soundbar,2021-01-25,Billing Inquiry,Delivery problem,Open,Medium,Phone,,,
3516,54,Other,Apple AirPods,2021-08-29,Cancellation Request,Software bug,Pending Customer Response,High,Social Media,2023-06-01 05:21:32,,
3517,23,Other,LG OLED,2021-12-06,Technical Issue,Network problem,Pending Customer Response,Medium,Chat,2023-06-01 18:55:33,,
3518,33,Other,Nintendo Switch Pro Controller,2021-12-21,Technical Issue,Cancellation request,Pending Customer Response,Low,Phone,2023-06-01 14:26:35,,
3519,58,Other,Bose SoundLink Speaker,2021-04-30,Technical Issue,Payment issue,Closed,Critical,Phone,2023-06-01 13:33:36,2023-06-01 18:24:36,2.0
3520,50,Male,Autodesk AutoCAD,2020-11-29,Billing Inquiry,Product compatibility,Closed,Critical,Chat,2023-06-01 06:40:38,2023-06-01 09:56:38,5.0
3521,44,Other,GoPro Action Camera,2021-06-25,Refund Request,Refund request,Open,Critical,Social Media,,,
3522,45,Male,Microsoft Office,2021-08-28,Billing Inquiry,Installation support,Open,Medium,Phone,,,
3523,63,Male,Google Nest,2021-06-15,Technical Issue,Data loss,Closed,Low,Email,2023-06-01 04:03:43,2023-06-01 01:03:43,2.0
3524,23,Male,Google Pixel,2020-05-04,Product Inquiry,Network problem,Closed,Critical,Email,2023-06-01 12:20:44,2023-06-01 06:26:44,5.0
3525,21,Male,Fitbit Charge,2020-01-21,Cancellation Request,Installation support,Closed,High,Social Media,2023-06-01 11:19:45,2023-06-01 17:05:45,4.0
3526,19,Other,LG Washing Machine,2021-08-07,Refund Request,Account access,Pending Customer Response,Critical,Chat,2023-06-01 00:15:46,,
3527,36,Other,MacBook Pro,2021-05-22,Technical Issue,Data loss,Closed,High,Social Media,2023-06-01 01:24:46,2023-06-01 02:28:46,5.0
3528,68,Other,Canon DSLR Camera,2021-08-08,Product Inquiry,Battery life,Closed,Critical,Email,2023-06-01 22:20:47,2023-06-01 11:33:47,2.0
3529,24,Male,Roomba Robot Vacuum,2020-03-13,Refund Request,Hardware issue,Open,Critical,Social Media,,,
3530,37,Other,Nikon D,2021-10-22,Technical Issue,Cancellation request,Open,Low,Phone,,,
3531,32,Other,Adobe Photoshop,2021-05-22,Technical Issue,Product compatibility,Pending Customer Response,Low,Social Media,2023-06-01 07:55:51,,
3532,21,Male,Bose SoundLink Speaker,2021-01-13,Billing Inquiry,Product recommendation,Closed,Low,Phone,2023-06-01 18:22:53,2023-06-01 07:49:53,1.0
3533,22,Other,Google Nest,2020-06-25,Billing Inquiry,Product setup,Pending Customer Response,High,Chat,2023-06-01 06:05:55,,
3534,39,Male,Dell XPS,2021-02-07,Billing Inquiry,Product compatibility,Closed,High,Phone,2023-06-01 06:44:57,2023-06-01 12:52:57,1.0
3535,35,Male,Garmin Forerunner,2021-03-27,Billing Inquiry,Cancellation request,Open,Low,Chat,,,
3536,34,Male,Samsung Soundbar,2020-11-10,Refund Request,Product compatibility,Open,High,Phone,,,
3537,44,Female,Lenovo ThinkPad,2020-01-18,Billing Inquiry,Product recommendation,Pending Customer Response,High,Chat,2023-06-01 05:47:00,,
3538,62,Male,Sony 4K HDR TV,2020-10-06,Billing Inquiry,Product compatibility,Open,High,Phone,,,
3539,44,Female,Nikon D,2021-07-17,Billing Inquiry,Product recommendation,Closed,Low,Chat,2023-06-01 01:59:02,2023-06-01 09:04:02,3.0
3540,48,Other,Apple AirPods,2021-05-01,Technical Issue,Display issue,Pending Customer Response,Critical,Social Media,2023-06-01 00:16:02,,
3541,54,Female,Sony 4K HDR TV,2020-01-29,Product Inquiry,Account access,Closed,Low,Email,2023-06-01 07:04:03,2023-06-01 18:47:03,5.0
3542,65,Other,Google Pixel,2021-05-08,Cancellation Request,Product compatibility,Closed,Critical,Email,2023-06-01 22:46:05,2023-06-01 20:15:05,3.0
3543,58,Other,MacBook Pro,2020-07-21,Product Inquiry,Battery life,Pending Customer Response,Medium,Phone,2023-06-01 07:11:05,,
3544,36,Male,Philips Hue Lights,2020-05-19,Cancellation Request,Battery life,Pending Customer Response,High,Phone,2023-06-01 08:01:06,,
3545,34,Male,Bose SoundLink Speaker,2020-12-21,Cancellation Request,Cancellation request,Closed,Low,Social Media,2023-06-01 17:34:08,2023-06-01 02:36:08,4.0
3546,27,Male,Adobe Photoshop,2021-12-05,Product Inquiry,Software bug,Closed,Medium,Social Media,2023-06-01 11:06:09,2023-06-01 00:08:09,3.0
3547,67,Male,Nest Thermostat,2020-10-08,Technical Issue,Product compatibility,Open,Medium,Phone,,,
3548,67,Male,Fitbit Charge,2020-02-29,Cancellation Request,Installation support,Pending Customer Response,High,Social Media,2023-06-01 21:13:11,,
3549,40,Female,PlayStation,2021-12-04,Refund Request,Peripheral compatibility,Closed,Low,Phone,2023-06-01 08:52:13,2023-06-01 16:41:13,4.0
3550,42,Other,Amazon Kindle,2020-11-03,Product Inquiry,Product recommendation,Pending Customer Response,Medium,Chat,2023-06-01 01:07:15,,
3551,42,Other,Nintendo Switch,2020-07-27,Technical Issue,Display issue,Pending Customer Response,Medium,Chat,2023-06-01 14:53:15,,
3552,43,Male,Apple AirPods,2020-05-27,Technical Issue,Cancellation request,Closed,Critical,Chat,2023-06-01 19:22:16,2023-06-01 17:45:16,1.0
3553,51,Other,Asus ROG,2021-12-17,Product Inquiry,Account access,Pending Customer Response,Low,Social Media,2023-06-01 15:55:17,,
3554,26,Other,LG OLED,2021-06-30,Cancellation Request,Battery life,Closed,Low,Chat,2023-06-01 04:06:19,2023-06-01 11:25:19,5.0
3555,44,Male,GoPro Action Camera,2021-03-25,Billing Inquiry,Product recommendation,Open,Medium,Email,,,
3556,64,Male,Roomba Robot Vacuum,2020-12-31,Refund Request,Cancellation request,Open,Medium,Chat,,,
3557,60,Female,Nest Thermostat,2021-01-24,Refund Request,Display issue,Pending Customer Response,Critical,Social Media,2023-06-01 03:12:23,,
3558,47,Female,Roomba Robot Vacuum,2021-12-19,Cancellation Request,Display issue,Pending Customer Response,Low,Phone,2023-06-01 22:24:25,,
3559,60,Male,Sony 4K HDR TV,2020-04-07,Product Inquiry,Refund request,Closed,Critical,Social Media,2023-06-01 10:35:26,2023-06-01 14:09:26,1.0
3560,23,Other,iPhone,2020-04-16,Billing Inquiry,Cancellation request,Open,Medium,Email,,,
3561,20,Male,Nest Thermostat,2020-01-31,Cancellation Request,Product setup,Closed,High,Social Media,2023-06-01 07:02:29,2023-06-01 08:50:29,5.0
3562,27,Male,Sony PlayStation,2020-06-16,Refund Request,Software bug,Open,Low,Social Media,,,
3563,52,Other,Nintendo Switch,2020-08-27,Product Inquiry,Refund request,Open,High,Chat,,,
3564,22,Female,Bose SoundLink Speaker,2021-08-29,Technical Issue,Product compatibility,Closed,High,Chat,2023-06-01 15:29:32,2023-06-01 15:54:32,1.0
3565,30,Other,LG OLED,2021-09-04,Refund Request,Cancellation request,Open,High,Chat,,,
3566,67,Female,iPhone,2020-05-07,Billing Inquiry,Hardware issue,Pending Customer Response,Critical,Social Media,2023-06-01 22:19:34,,
3567,52,Female,Sony PlayStation,2020-04-16,Technical Issue,Product setup,Pending Customer Response,Critical,Social Media,2023-06-01 20:51:36,,
3568,54,Other,LG OLED,2021-07-23,Technical Issue,Hardware issue,Pending Customer Response,Critical,Email,2023-06-01 08:47:38,,
3569,59,Female,Roomba Robot Vacuum,2020-04-26,Product Inquiry,Network problem,Closed,Medium,Social Media,2023-06-01 08:20:40,2023-06-01 18:22:40,3.0
3570,42,Female,Nintendo Switch Pro Controller,2020-11-22,Refund Request,Display issue,Open,Low,Phone,,,
3571,52,Male,MacBook Pro,2020-07-23,Technical Issue,Product compatibility,Open,Low,Phone,,,
3572,54,Female,GoPro Hero,2020-09-02,Billing Inquiry,Delivery problem,Closed,Low,Email,2023-06-01 20:45:44,2023-06-01 19:17:44,2.0
3573,53,Female,Lenovo ThinkPad,2021-09-11,Technical Issue,Network problem,Open,Critical,Email,,,
3574,48,Male,Xbox,2021-11-21,Product Inquiry,Product recommendation,Open,High,Phone,,,
3575,32,Male,Amazon Echo,2020-10-28,Technical Issue,Refund request,Pending Customer Response,High,Social Media,2023-06-01 00:00:48,,
3576,38,Male,Sony PlayStation,2020-07-30,Refund Request,Product recommendation,Closed,Low,Email,2023-05-31 23:09:49,2023-06-01 18:06:49,5.0
3577,33,Other,Microsoft Office,2021-12-10,Refund Request,Software bug,Closed,Medium,Email,2023-06-01 11:37:51,2023-06-01 04:34:51,4.0
3578,45,Female,Nintendo Switch Pro Controller,2020-06-27,Refund Request,Software bug,Pending Customer Response,Medium,Chat,2023-06-01 03:23:53,,
3579,30,Other,Microsoft Office,2020-07-18,Cancellation Request,Payment issue,Closed,Critical,Phone,2023-05-31 23:28:55,2023-06-01 13:08:55,4.0
3580,55,Female,Canon DSLR Camera,2021-01-16,Refund Request,Cancellation request,Closed,Critical,Chat,2023-06-01 08:19:56,2023-06-01 10:00:56,3.0
3581,54,Female,Fitbit Charge,2020-10-21,Billing Inquiry,Product compatibility,Pending Customer Response,Low,Email,2023-06-01 14:29:58,,
3582,67,Male,HP Pavilion,2020-04-30,Technical Issue,Peripheral compatibility,Closed,Low,Chat,2023-06-01 21:30:00,2023-06-01 10:32:00,5.0
3583,18,Female,Microsoft Xbox Controller,2021-12-06,Technical Issue,Refund request,Closed,High,Email,2023-06-01 18:40:01,2023-06-01 19:58:01,4.0
3584,54,Other,HP Pavilion,2020-08-03,Product Inquiry,Peripheral compatibility,Pending Customer Response,High,Social Media,2023-06-01 09:00:02,,
3585,61,Female,Roomba Robot Vacuum,2020-07-07,Billing Inquiry,Refund request,Closed,Critical,Phone,2023-06-01 11:05:03,2023-06-01 01:56:03,2.0
3586,69,Other,Dell XPS,2020-06-29,Refund Request,Payment issue,Open,Low,Phone,,,
3587,41,Other,Xbox,2020-10-29,Cancellation Request,Software bug,Closed,Medium,Chat,2023-06-01 04:09:05,2023-06-01 03:33:05,5.0
3588,62,Male,Lenovo ThinkPad,2020-07-31,Refund Request,Delivery problem,Pending Customer Response,Low,Social Media,2023-06-01 08:45:07,,
3589,34,Other,Dell XPS,2021-04-17,Refund Request,Data loss,Open,High,Social Media,,,
3590,37,Female,Amazon Echo,2021-03-14,Refund Request,Account access,Closed,Low,Email,2023-06-01 19:50:10,2023-06-01 19:50:10,2.0
3591,46,Other,Fitbit Charge,2020-11-07,Billing Inquiry,Software bug,Pending Customer Response,Low,Phone,2023-06-01 09:17:12,,
3592,62,Other,LG Smart TV,2020-11-10,Refund Request,Payment issue,Closed,Low,Phone,2023-06-01 12:48:14,2023-06-01 20:58:14,2.0
3593,58,Other,Garmin Forerunner,2021-03-04,Billing Inquiry,Hardware issue,Pending Customer Response,Critical,Phone,2023-06-01 00:17:14,,
3594,51,Female,PlayStation,2021-10-04,Product Inquiry,Installation support,Pending Customer Response,Critical,Email,2023-06-01 06:59:16,,
3595,59,Other,Google Nest,2021-02-03,Billing Inquiry,Product compatibility,Closed,Low,Phone,2023-06-01 22:58:16,2023-06-01 00:06:16,5.0
3596,55,Male,Nintendo Switch Pro Controller,2021-01-01,Product Inquiry,Battery life,Pending Customer Response,Medium,Phone,2023-06-01 11:09:18,,
3597,48,Male,Nintendo Switch Pro Controller,2020-12-27,Refund Request,Installation support,Pending Customer Response,High,Social Media,2023-06-01 00:58:19,,
3598,40,Male,iPhone,2021-05-04,Technical Issue,Data loss,Pending Customer Response,Medium,Phone,2023-06-01 08:14:21,,
3599,55,Female,Asus ROG,2020-02-16,Cancellation Request,Product setup,Closed,High,Phone,2023-06-01 10:53:23,2023-06-01 02:15:23,5.0
3600,57,Female,Google Nest,2021-04-01,Cancellation Request,Network problem,Open,High,Email,,,
3601,60,Male,Adobe Photoshop,2021-03-17,Technical Issue,Product setup,Closed,Critical,Chat,2023-06-01 17:42:26,2023-06-01 13:22:26,5.0
3602,69,Other,Nintendo Switch,2021-07-18,Cancellation Request,Display issue,Open,Medium,Email,,,
3603,40,Other,Philips Hue Lights,2020-04-25,Technical Issue,Cancellation request,Open,Critical,Social Media,,,
3604,65,Female,iPhone,2021-06-01,Refund Request,Peripheral compatibility,Pending Customer Response,Critical,Phone,2023-06-01 09:45:31,,
3605,36,Male,Microsoft Office,2020-06-27,Technical Issue,Cancellation request,Closed,Critical,Social Media,2023-06-01 19:42:32,2023-06-01 20:43:32,3.0
3606,37,Female,Bose SoundLink Speaker,2021-05-27,Product Inquiry,Data loss,Open,High,Phone,,,
3607,39,Female,LG Washing Machine,2020-07-27,Billing Inquiry,Network problem,Open,Medium,Phone,,,
3608,18,Other,Samsung Soundbar,2020-07-26,Refund Request,Display issue,Open,High,Social Media,,,
3609,52,Male,Dell XPS,2020-05-10,Product Inquiry,Installation support,Open,Low,Social Media,,,
3610,48,Male,PlayStation,2020-09-15,Billing Inquiry,Product compatibility,Closed,High,Social Media,2023-06-01 18:48:41,2023-06-01 11:50:41,2.0
3611,56,Male,Sony Xperia,2020-08-27,Refund Request,Network problem,Pending Customer Response,Medium,Chat,2023-06-01 01:49:42,,
3612,68,Male,Asus ROG,2021-03-10,Cancellation Request,Display issue,Open,Low,Phone,,,
3613,40,Male,Xbox,2021-11-03,Billing Inquiry,Payment issue,Pending Customer Response,Low,Email,2023-06-01 05:45:46,,
3614,50,Other,Roomba Robot Vacuum,2020-07-24,Product Inquiry,Network problem,Pending Customer Response,Medium,Chat,2023-06-01 20:32:46,,
3615,20,Male,Nintendo Switch Pro Controller,2021-07-17,Technical Issue,Refund request,Open,High,Social Media,,,
3616,35,Female,Roomba Robot Vacuum,2021-10-22,Technical Issue,Cancellation request,Open,Medium,Phone,,,
3617,69,Female,Adobe Photoshop,2021-06-06,Refund Request,Cancellation request,Open,High,Phone,,,
3618,48,Other,Dell XPS,2021-08-31,Cancellation Request,Battery life,Closed,Low,Email,2023-06-01 11:30:52,2023-06-01 04:44:52,1.0
3619,64,Other,GoPro Action Camera,2021-07-11,Refund Request,Battery life,Pending Customer Response,Medium,Email,2023-06-01 19:22:53,,
3620,55,Other,LG Smart TV,2021-06-20,Product Inquiry,Network problem,Pending Customer Response,Critical,Email,2023-06-01 07:52:54,,
3621,26,Male,GoPro Hero,2020-05-22,Cancellation Request,Refund request,Pending Customer Response,Medium,Social Media,2023-06-01 13:16:55,,
3622,46,Male,Sony PlayStation,2021-03-25,Technical Issue,Product setup,Closed,High,Phone,2023-06-01 18:09:56,2023-06-01 10:39:56,3.0
3623,22,Male,Apple AirPods,2021-05-18,Refund Request,Network problem,Open,Low,Email,,,
3624,44,Male,iPhone,2020-09-26,Cancellation Request,Network problem,Closed,Medium,Chat,2023-06-01 21:07:58,2023-06-01 14:12:58,3.0
3625,22,Female,HP Pavilion,2020-08-30,Product Inquiry,Installation support,Open,High,Social Media,,,
3626,20,Other,Bose SoundLink Speaker,2020-08-24,Billing Inquiry,Product setup,Open,Critical,Phone,,,
3627,55,Other,Amazon Echo,2021-03-15,Technical Issue,Data loss,Pending Customer Response,High,Social Media,2023-06-01 18:39:02,,
3628,44,Other,LG OLED,2021-06-26,Refund Request,Account access,Closed,High,Chat,2023-06-01 07:12:04,2023-06-01 14:35:04,5.0
3629,56,Other,Microsoft Xbox Controller,2021-05-11,Cancellation Request,Installation support,Open,Critical,Social Media,,,
3630,44,Female,Nintendo Switch,2021-11-27,Refund Request,Product compatibility,Open,High,Phone,,,
3631,67,Female,Sony Xperia,2021-01-14,Refund Request,Peripheral compatibility,Pending Customer Response,High,Email,2023-06-01 20:22:09,,
3632,41,Other,Amazon Kindle,2020-02-20,Cancellation Request,Refund request,Pending Customer Response,Critical,Email,2023-06-01 18:30:11,,
3633,70,Female,Amazon Echo,2020-03-01,Cancellation Request,Software bug,Open,High,Chat,,,
3634,22,Male,Microsoft Office,2021-03-18,Cancellation Request,Payment issue,Pending Customer Response,Medium,Phone,2023-06-01 00:37:13,,
3635,26,Other,Fitbit Versa Smartwatch,2021-11-06,Product Inquiry,Delivery problem,Closed,Critical,Email,2023-06-01 11:44:14,2023-06-01 18:43:14,3.0
3636,52,Male,MacBook Pro,2020-02-26,Cancellation Request,Product setup,Open,Medium,Email,,,
3637,44,Other,HP Pavilion,2020-01-29,Billing Inquiry,Refund request,Closed,Low,Email,2023-06-01 11:05:17,2023-06-01 12:37:17,1.0
3638,45,Other,Dyson Vacuum Cleaner,2020-05-04,Technical Issue,Delivery problem,Open,Critical,Social Media,,,
3639,31,Other,Adobe Photoshop,2020-07-21,Product Inquiry,Data loss,Pending Customer Response,Medium,Phone,2023-06-01 06:59:20,,
3640,22,Male,Nest Thermostat,2021-11-03,Refund Request,Peripheral compatibility,Pending Customer Response,Critical,Chat,2023-06-01 18:17:20,,
3641,59,Other,Roomba Robot Vacuum,2021-02-01,Refund Request,Battery life,Open,Critical,Social Media,,,
3642,46,Other,Samsung Galaxy,2021-05-17,Cancellation Request,Product compatibility,Pending Customer Response,Critical,Email,2023-06-01 02:56:24,,
3643,37,Male,Xbox,2020-03-05,Refund Request,Network problem,Pending Customer Response,Low,Social Media,2023-06-01 00:28:25,,
3644,40,Other,Microsoft Office,2021-10-15,Cancellation Request,Display issue,Open,Low,Social Media,,,
3645,55,Male,Apple AirPods,2021-07-26,Cancellation Request,Product recommendation,Open,Medium,Email,,,
3646,22,Male,GoPro Action Camera,2020-03-16,Product Inquiry,Payment issue,Closed,Low,Social Media,2023-06-01 09:41:29,2023-06-01 12:24:29,3.0
3647,36,Male,Sony Xperia,2020-10-16,Product Inquiry,Refund request,Pending Customer Response,Critical,Phone,2023-06-01 04:38:31,,
3648,51,Male,Bose SoundLink Speaker,2020-11-19,Billing Inquiry,Software bug,Open,Medium,Chat,,,
3649,65,Male,PlayStation,2020-04-29,Cancellation Request,Peripheral compatibility,Closed,High,Chat,2023-06-01 05:52:32,2023-06-01 12:14:32,3.0
3650,38,Male,Sony Xperia,2020-12-02,Cancellation Request,Installation support,Closed,Medium,Chat,2023-06-01 06:54:34,2023-06-01 08:16:34,5.0
3651,20,Male,Philips Hue Lights,2021-10-01,Product Inquiry,Display issue,Pending Customer Response,Medium,Social Media,2023-06-01 06:24:36,,
3652,22,Female,Microsoft Office,2020-12-18,Refund Request,Display issue,Closed,Low,Email,2023-06-01 15:31:37,2023-06-01 02:54:37,2.0
3653,18,Male,Philips Hue Lights,2021-05-28,Product Inquiry,Data loss,Closed,Medium,Phone,2023-06-01 04:31:39,2023-06-01 10:16:39,5.0
3654,68,Male,Xbox,2021-07-30,Technical Issue,Hardware issue,Open,Low,Phone,,,
3655,26,Male,Fitbit Versa Smartwatch,2021-11-28,Billing Inquiry,Delivery problem,Closed,Medium,Chat,2023-06-01 01:37:42,2023-06-01 19:28:42,3.0
3656,29,Other,Bose SoundLink Speaker,2021-08-15,Technical Issue,Network problem,Pending Customer Response,Medium,Email,2023-06-01 01:31:44,,
3657,69,Other,Garmin Forerunner,2021-02-01,Technical Issue,Data loss,Closed,High,Chat,2023-06-01 14:48:45,2023-06-01 15:11:45,3.0
3658,53,Female,Bose QuietComfort,2021-04-28,Product Inquiry,Product compatibility,Closed,Low,Phone,2023-06-01 01:17:47,2023-05-31 23:45:47,1.0
3659,61,Other,Google Nest,2021-01-16,Technical Issue,Hardware issue,Pending Customer Response,Medium,Chat,2023-06-01 20:01:48,,
